Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
Wikipedia,369511,&lt;url&gt; is emptynon-existing. looks like you forgot to copy the core part?,13,18,14,13,17,AE3D6SE2D8UPQ,A1JMINVUZ2AOZR,A21753FQKCM5DQ,A1BJTTNDDFZ3ZP,A1Y3Z92RE62NPS,0.20397364663102779
Wikipedia,85552,i have no idea how to explain that succinctly&#44 though i'll probably write a couple of articles on the whole mess soon. any idea how to incorporate that into the article?,17,13,13,13,17,A233ONYNWKDIYF,A1W2G1N4BDF2DW,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,AD317NO9623GZ,0.28634777235338066
Wikipedia,628740,i actually know nothing about karate&#44 but you look to be doing a good job with your work&#44 and i'm just here to say sorry really that some of your articles got deleted. which artiles got deleted?,13,21,21,17,23,A233ONYNWKDIYF,A34A6MSJTD9A4L,A2UFD1I8ZO1V4G,A3LXBP8T6JMY9B,A1Y3Z92RE62NPS,1.1830651680020403
Wikipedia,607272,the article has been heavily rewritten since your remark\/objection on &lt;url&gt;. how is the article now?,13,17,13,9,17,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A1T5YMBH35PDBX,A1G05O3HM7DNVZ,-0.1912286852831116
Wikipedia,141888,strikehold previously did a &lt;url&gt;.  what do you think about adding it to the template?,20,21,17,21,14,AO5E3LWBYM72K,AC25X12LNYY6Y,AD1IH74UX9IAI,A38N58BSMTA0BE,AZOAW8JH5HJJK,0.88174670334366367
Wikipedia,565348,don't worry about it. take it easy&#44 keep the ranting to a minimum and the productive editing to a maximum :) and you're still not convinced you should get an account?,13,21,20,18,12,AISPSIJ54U4SC,A1QV3X9YMQQ3OQ,AC25X12LNYY6Y,AZOAW8JH5HJJK,AEYHIQUDWJ3KV,0.66455193067286999
Wikipedia,137,i think there are enough clues &#58-) seriously&#44 it could be '''engine arm canal'''&#44 if you wish. is there pedestrian access from a nearby street&#44 or only along the towpath?,20,16,16,10,13,A3CA5S8GR8TZ1U,AYG3MF094634L,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,AEWF3138PFWEN,0.45111266669390826
Wikipedia,508884,i saw today (thanks for explaining to me) that you reverted twice (i wasnt even aware i changed it twice) my edit on &lt;url&gt;. maybe i have totally no clue about what that edit-status is about&#44 but isnt it true that the presentation is over&#44 and done?,12,17,13,9,17,A3I83CQLOZRO79,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,-0.11576096525228438
Wikipedia,135,i moved '''engine arm aqueduct''' to &lt;url&gt;&#44 because there seemed to be much more content about the canal than the actual &lt;url&gt;. does that seem reasonable&#44 to you?,17,19,17,25,17,A1T5YMBH35PDBX,A31RP7HI5172B,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.98190402485082051
Wikipedia,629255,i realise it may seem ridiculous&#44 but until the copyright holder has released it&#44 we cannot use it (except under a claim of fair use&#44 but this wouldn't fall under our rather strict &lt;url&gt;). i will delete the image now- why not draw your own map?,9,8,13,10,9,A233ONYNWKDIYF,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A3EJ5TT2ZGBIDA,A3FGBGZ4RKH712,-0.80053047879802774
Wikipedia,17000,sorry if it seems like i'm bugging you about the above image - i'm trying to determine the copyright holder&#44 which needs to be specified on the image page per &lt;url&gt;a. when i click on the source link&#44 i get an \&#34access forbidden\&#34 message. can you please specify the copyright holder on the page?,21,17,17,19,21,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,1.3270354581771484
Wikipedia,52673,i am trying to figure out the exact definition of &lt;url&gt; however do not have access to andrews.  could you help?,17,21,16,17,19,A233ONYNWKDIYF,A34A6MSJTD9A4L,A1F4D2PZ7NNWTL,A15YL2MKU0RY98,A9LK8OAITVXOQ,0.9115334461193163
Wikipedia,440690,\&#34malbrain&#44 i can't understand you&#44 in either your comments to the talk page...\&#34 is the criteria being used by user whosasking to make reverts of my edits.  since when does any one editor have to understand all the material of a subject known by the other editors?,9,9,6,9,13,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A1T5YMBH35PDBX,A1G05O3HM7DNVZ,AIPK94CUWL45W,-1.3409406935987915
Wikipedia,400216,thank you ''very much'' for partaking in my effort to have a listing of stable article revisions. how do you suggest we get this project off the ground?,21,21,17,25,22,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2AMGE57IJVSHF,A2GODV4YZGD8X9,1.7324909094795626
Wikipedia,65237,i don't own any from rousseau either&#44 but i did know it was grand cru&#44 just made a mistake! i notice above you and stefan discussing the langton's classification wines&#44 i'm going to have a go at getting articles made for more of the exceptional level producers&#44 i've just finished one on &lt;url&gt; - are you interested in working on any of them together?,21,18,19,25,15,A2UFD1I8ZO1V4G,A7GFJUB1W93A2,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,0.91351650950086483
Wikipedia,626744,sure thing. did you see my note higher up on the page?,13,17,13,13,20,A233ONYNWKDIYF,A2QN0EGBRGJU1M,AC25X12LNYY6Y,AMJAP6BGF5LVM,A2NRW37D7QPLRE,0.24685369089895551
Wikipedia,626742,but ''you're'' the one branding his work as anti-semitic! see what i mean about bad faith?,9,15,9,1,1,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1HGJ7P0U12ZH8,A2MWGIVIKOXWYM,A3TFQK7QK8X6LM,-1.2937261660973038
Wikipedia,85156,i am alright&#44 though i am no &lt;url&gt; or sandy. which article is this regarding&#44 milner?,13,13,13,9,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,AIPK94CUWL45W,-0.098135247818388754
Wikipedia,626740,that's nice. may i ask why you noticed this?,17,17,20,5,6,A233ONYNWKDIYF,AE3D6SE2D8UPQ,AO5E3LWBYM72K,A3H7G3TQXAYGYD,AZOAW8JH5HJJK,-0.15375536669017548
Wikipedia,133623,you have been accused of sockpuppetry at &lt;url&gt;.  scared?,9,9,2,5,9,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A3GOI327COFGY5,ANVEDG15GV3QE,-1.8632337875986174
Wikipedia,546077,i've nominated a biology-type article&#44 &lt;url&gt;&#44 at &lt;url&gt;. would you be interested in reviewing it?,21,15,20,21,17,A233ONYNWKDIYF,A1QV3X9YMQQ3OQ,AZ1RJVNOZFIWV,A1JK9DYKWYZZEK,A3OW54MEVDKXJL,1.0360699971630793
Wikipedia,237772,i believe you beat me to several vandalism reverts the other night&#44 so i  thought i'd give you this.  we could all use more&#44 right?,13,17,17,21,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A2CE0KVP4A8J8K,A3IHLWMZNBLUR4,0.55638161872610348
Wikipedia,622674,so then &#34good luck with your upcoming defense&#34 and &#34congratulations&#34 (assuming it goes well:)? are you headed somewhere else where you will be able to continue working with students on wp-chem stuff?,17,16,23,20,21,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,1.3122844730142713
Wikipedia,568177,i'm not sure i get it.  how was that missing context?,14,9,10,15,13,AYG3MF094634L,AVHARSCRX7M9E,AHH34KPTA2LSS,A38WUWONC7EXTO,A2JKFTV0JXWMI6,-0.24561588855664057
Wikipedia,133626,thanks.  beer?,17,15,17,19,17,A1VE0KG5BAO7EU,A2ULMYRKQMNNFG,A872FSFU7WV6W,A1F4D2PZ7NNWTL,A3454T4PU9GJM0,0.59800412912550027
Wikipedia,278830,ok well it'd be a great if it could be confirmed that msnbc hd will be on directv upon launch. hey by any chance are you &#34dodgerking&#34 on any tv forums such as highdefforums.com&#44 satelliteguys.us or dbstalk.com?,15,21,15,13,12,AYG3MF094634L,AVHARSCRX7M9E,A125P73OQSRNI5,A1DTQSIIYIZL62,AEYHIQUDWJ3KV,0.29357038181827871
Wikipedia,365968,care to join in the conversation? how do you find jvl to be a rs?,13,13,13,15,13,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPK94CUWL45W,-0.20567227410980832
Wikipedia,300027,i tried to follow the directions for that but they were too confusing. can you do it?,11,21,6,17,10,A1ST1WRDA4ALST,A1X7TNDO0JIT1O,A31RP7HI5172B,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,-0.22371822514353723
Wikipedia,152342,thank you for correcting the error on my user page. i have a question how does one go about archiving his talk history?,19,21,16,25,17,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A236MXN66UEJW6,AD317NO9623GZ,1.1441558774461034
Wikipedia,2018,the thing that amazes me about margenat is that he died so young&#44 24 years old&#44 with so much talent and so much to offer. can you imagine all that he would have given the world if he lived to a ripe old age?,13,14,17,19,13,A22SZHZTF72TRM,AYG3MF094634L,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.3000464419462473
Wikipedia,542856,hi&#44 congrats on your admin promotion&#44 but in preparing the short note about it for ''the signpost''&#44 i'm puzzled as to \&#34the backlog\&#34&#44 which appeared in your rfa text. is it a copyright backlog for images?,13,21,13,21,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ASDKBXZBSJNZD,A2QH1BQA6GR48O,A19ZT0TQPFA2,0.91201373061882873
Wikipedia,555137,hey. did you get my last e-mail?,13,17,9,11,9,A233ONYNWKDIYF,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A3EJ5TT2ZGBIDA,A3FGBGZ4RKH712,-0.37302000847673999
Wikipedia,465021,i'm afraid that images are not an area i work in. what would be the rationale for deleting these?,21,14,17,10,9,A1VE0KG5BAO7EU,A2ULMYRKQMNNFG,A872FSFU7WV6W,A1F4D2PZ7NNWTL,A3454T4PU9GJM0,-0.046776569170450547
Wikipedia,568377,thank you much! may i call upon you if i make mistakes or need help&#44 then&#44 please?,25,21,25,25,25,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,A3IHLWMZNBLUR4,2.2994895772340587
Wikipedia,517873,hi thunderbrand&#44 thanks for letting me know that the image i uploaded is on ifd. can i ask though&#44 why is the image being deleted?,17,20,17,17,17,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,1.0975412401274394
Wikipedia,622223,unfortunately&#44 i have no clue what you mean.  can you point me to a page that has such a feature?,20,17,16,16,13,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2X19WQ6ZDDVY4,AYG3MF094634L,A37ADCYLCSB5O2,0.62752918875795605
Wikipedia,627436,that sounds like it may be an improvement. what are those six articles?,13,17,17,16,13,A1486XFUE4FA27,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AC25X12LNYY6Y,A872FSFU7WV6W,0.31657933889763773
Wikipedia,627434,i see that you have made an edit to another page since posting the request for ip block exemption. does that mean the block is  no longer in force?,13,17,8,11,16,AD8ZUKPJT9E6,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A21753FQKCM5DQ,A38N58BSMTA0BE,-0.31007226287060125
Wikipedia,465023,i've deleted the old versions of ''winnie the pooh'' and ''prom''&#44 but i haven't deleted the other two yet: on the ''elite force'' image&#44 the image you've uploaded says &#34mac&#34 on the box&#44 while the description says it's for the pc&#58 and the external link supplied for the ''127 hours'' poster shows the original image that was here. shouldn't these be made consistent first?,13,17,8,15,19,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A6YO9886DY2SC,AYG3MF094634L,A1BJTTNDDFZ3ZP,0.14474912674018142
Wikipedia,264381,see &lt;url&gt;. i assume you didn't mean &lt;url&gt; ?,9,12,13,11,9,A233ONYNWKDIYF,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-0.76426167620896523
Wikipedia,628640,i figured that. is there anything else i need to do?,21,25,14,11,13,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A24VFD1THQRMFO,A3R708BQ3N67PY,0.65562649213905388
Wikipedia,624162,spi is not for just simple yes no answers. why did you not warn the minneapolis ip&#44 they are warring as much as bb23?,11,13,9,9,13,AYG3MF094634L,A302M81U0HM7RJ,A34BMGP23XTAMN,A3TFQK7QK8X6LM,A1HHQL4N00WU03,-0.66183152280650615
Wikipedia,162719,i notice you removed within a few minutes an anecdote added anonymously about how nik kershaw found his manager micky modern&#44 as \&#34uncited\&#34. google shows that the essence of the story is related by kershaw in an interview transcribed (with typos) at http:\/\/www.nikkershaw.it\/press\/interviews\/2002interview.php?id=8 is it not wikipedia policy to flag such statements as uncited and allow time for a citation to be added?,13,17,13,9,9,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,-0.39061737162353777
Wikipedia,163627,many thanks for your correction on that article. i've been meaning to expand the content&#44 but this might be quicker to address in the short term: i think it may be better to change \&#34consisting of\&#34 to \&#34composed of&#44\&#34 based on reading some stuff from your user page - thoughts?,19,25,21,21,25,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,1.9814936330140349
Wikipedia,622158,but the main question was that would it be a bad idea to make more articles about characters&#44 orginizations and etc. in a book?,13,9,18,14,13,A233ONYNWKDIYF,A1GWSZ4I2QGCNJ,AZ1RJVNOZFIWV,A2ULMYRKQMNNFG,AEWF3138PFWEN,-0.13616521686024735
Wikipedia,627439,ok.  by the way&#44 may i note that is an excellent resource you have there.   i noticed the other day that we had acquired a list at &lt;url&gt; of unproduced scriptsstories - it seems entirely genuine and fits with material i have read elsewhere but was uncited - i wonder if you could help find a source for it?,17,17,17,20,17,A3GEHPUTISVNB4,A2ULMYRKQMNNFG,A38WUWONC7EXTO,A3L8MJ1C4OEDGV,AEYHIQUDWJ3KV,0.67363712207893811
Wikipedia,444125,he has now switched from controversially closing afds to controversially tagging every episode in tv series (currently ''heroes'' and ''star trek'') with notability tags. is this user in need of a block to let him know that wp is not about making points to others based on our own personal opinions?,13,17,12,21,1,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A00613921OIEGJA322163,A2AMGE57IJVSHF,-0.32718527870598307
Wikipedia,627165,i'm not finding the name change request at &lt;url&gt;&#44 nor does there appear to be such an edit under the &#34rogerboas&#34 account name. did you posti t while logged out&#44 perhaps?,17,15,19,17,15,AE3D6SE2D8UPQ,A22SZHZTF72TRM,A3CA5S8GR8TZ1U,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,0.57959905613988849
Wikipedia,623937,i don't follow.  can you address the above with regard to why it ''shouldn't'' be speedily deleted&#44 as a recreation of deleted material&#44 and as a content fork?,17,9,9,14,13,A2UFD1I8ZO1V4G,A3Q5YG3X67WHFD,A3EJ5TT2ZGBIDA,A38WUWONC7EXTO,A1DTQSIIYIZL62,-0.29410509923227152
Wikipedia,526869,hi er&#44 which bio. do you think could use a little of my majic (smile)?,17,17,17,21,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,AIPK94CUWL45W,0.854812752985594
Wikipedia,629503,hey love&#44 as you wish&#44 if you  have any suggestions about my section&#44 let me know.  is english a second language for you?,13,9,16,5,5,A233ONYNWKDIYF,A1TLLJDX8H4JP1,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,-0.81059504631992996
Wikipedia,346669,your closing statement in &lt;url&gt; has been cited as a &lt;url&gt; for the above afd.  can you make a comment in this discussion?,17,13,13,24,14,AO5E3LWBYM72K,AC25X12LNYY6Y,AD1IH74UX9IAI,A38N58BSMTA0BE,AZOAW8JH5HJJK,0.34119614009782284
Wikipedia,530009,you do realise this is complete rubbish - it's already been speedily deleted once if you check the logs. i can't see any advantage to having this crap floating around for 5 days - can you?,2,5,13,2,1,A1T5YMBH35PDBX,A31RP7HI5172B,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-1.9253188211899304
Wikipedia,419799,re &lt;url&gt;&#44 can you be more specific? which ip address or range was blocked?,9,18,13,11,13,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,A3IHLWMZNBLUR4,-0.22871935577748898
Wikipedia,325156,i saw your last edit to &lt;url&gt;. do you want to have this page deleted?,17,13,13,13,20,A233ONYNWKDIYF,A28TXBSZPWMEU9,A19ZT0TQPFA2,A28ZB4ZB13BWAI,A00613921OIEGJA322163,0.060089617600868804
Wikipedia,13150,i based my sentence on the citation. are you saying the citation is wrong?,9,13,9,8,9,A1ST1WRDA4ALST,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,-1.002446949009278
Wikipedia,341277,figures as much. what's wrong with it?,13,16,11,7,15,A233ONYNWKDIYF,AO5E3LWBYM72K,A24VFD1THQRMFO,A3E11SHVDD48Z8,A2WZQ92N4809N1,-0.49402833314179462
Wikipedia,569822,well... actually it is &lt;nowiki&gt;&lt;!--commented--&gt;&lt;nowiki&gt;. could it be visible?,13,16,18,13,16,A2VMJFBCB921NI,A3LXBP8T6JMY9B,A3EJ5TT2ZGBIDA,A302M81U0HM7RJ,A1F4D2PZ7NNWTL,0.33686333222838299
Wikipedia,478708,nice work so far on your rewrite of \&#34the one after the superbowl\&#34. are you planning on including info about the diet coke fiasco?,13,21,21,21,17,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,1.2647469594165628
Wikipedia,344227,is it your view that the united states senate doesn't have \&#34any credibility\&#34?  or are you of the view that some cyber truck that zooms around the www must have bumped into the web page by \&#34accident\&#34 and dumped stuff endorsed the united states government?,13,4,13,13,13,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A19ZT0TQPFA2,A00613921OIEGJA322163,AIPK94CUWL45W,-1.0478366058067272
Wikipedia,481136,what are you having a problem with? are you having trouble with the ssh authentication?,21,13,13,17,13,14,16,21,20,17,A2ZABRSFZKUOKV,A31RP7HI5172B,A1E0EK09CA5OIO,A2ULMYRKQMNNFG,AO3XB5I5QNNUI,A3EJ5TT2ZGBIDA,A2HHK2B1GUH9GX,A3TFQK7QK8X6LM,A3L8MJ1C4OEDGV,A3SQ6ORWDN5BGZ,0.26142675507880042
Wikipedia,619323,i agree with you in that this chapter has no place on &lt;url&gt;&#44 moreover its inclusion there seems highly suspicious. is there any way to see who added a particular wordsentenceparagraph without manually going through the history?,17,21,17,15,13,A233ONYNWKDIYF,A34A6MSJTD9A4L,A22SZHZTF72TRM,AYG3MF094634L,A1BJTTNDDFZ3ZP,0.660133180567544
Wikipedia,619321,ahhhh... my apologies. you wouldn't be using the google toolbar perchance?,19,21,22,25,17,A22SZHZTF72TRM,AO5E3LWBYM72K,AVHARSCRX7M9E,A3TFQK7QK8X6LM,A3FGBGZ4RKH712,1.2166013331723717
Wikipedia,621626,i think his user page clearly shows his status&#44 and the last edit on his talk page also does that. did you have a special reason to add a notice to his talk page&#44 given that his block occurred over a week ago?,15,16,21,17,13,A34A6MSJTD9A4L,A2YFPO0N4GIS25,A204JAK7QRDWVM,A1KC138MX47DXA,A13CO3B2BRXQLZ,0.35142225527662979
Wikipedia,621629,hi emily!  do you have any ideas about a topic yet?,13,23,17,21,19,A233ONYNWKDIYF,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2ULMYRKQMNNFG,A37ADCYLCSB5O2,1.088623032462122
Wikipedia,220276,hi&#44 jpa! why not archive the old discussions on your talk page?,9,16,17,13,9,A233ONYNWKDIYF,A1QV3X9YMQQ3OQ,AZ1RJVNOZFIWV,A1JK9DYKWYZZEK,A3OW54MEVDKXJL,-0.62336787340365096
Wikipedia,246623,if i were to make that map i probably would chose to have two colours&#44 one for states using jcp as a disciplinary measure and one for states which do not. what do you think?,13,13,16,17,18,A233ONYNWKDIYF,A199E33VY97TR,AYG3MF094634L,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,0.35489990500129204
Wikipedia,115348,just in case you didn't know - &lt;url&gt; has been blocked for being a &lt;url&gt; of &lt;url&gt; (also blocked). shouldn't their nonsense be cleaned up?,8,14,11,4,19,A2WKPCZU4U110T,AYG3MF094634L,AC25X12LNYY6Y,A2MWGIVIKOXWYM,A3BM05OXSUCJII,-0.31931213973038597
Wikipedia,123350,if i send email to permissions-en@wikimedia.org is the email made public? where is it made public?,17,9,9,15,13,A2ZKDPANCVA690,A2HUIIM8G3Q1VI,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,AEWF3138PFWEN,-0.30730482393117659
Wikipedia,123356,why can't you use corporate authorship? if deutsche bank can claim ownership of those emails can't charter 97 claim ownership of the picture?,10,13,15,13,13,A2QN0EGBRGJU1M,A2GSW5RBAT5LQ5,AO5E3LWBYM72K,A2ULMYRKQMNNFG,A3TFQK7QK8X6LM,-0.42117358692728135
Wikipedia,328014,why are you trying to delete my user page&#44 literally less than a minute after i began it. you are allowed one so why not me?,9,9,7,9,12,AD8ZUKPJT9E6,A233ONYNWKDIYF,A22SZHZTF72TRM,A13CO3B2BRXQLZ,AEYHIQUDWJ3KV,-1.0947848330546639
Wikipedia,41647,thanks for the redactions :). is it worth getting a third opinion at the reliable sources noticeboard vis a vis the use of law textbooks for points of law?,19,21,17,16,18,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AYG3MF094634L,A3EJ5TT2ZGBIDA,A2BE71BN177IH3,1.2028802164602501
Wikipedia,380241,sorry cla68&#44 but i don't understand. even if your man didn't meet &lt;url&gt;&#44 how could he fail to meet &lt;url&gt;?,9,14,21,17,20,A233ONYNWKDIYF,A28TXBSZPWMEU9,A19ZT0TQPFA2,A28ZB4ZB13BWAI,A00613921OIEGJA322163,0.20621632829654052
